"id","date_time","incident_num","location","apt_lot","type_id","lat","lng","group"
1905,10/26/12 06:40 AM,2012204677,"912 BUSINESS LOOP 70 E-CO",,6,38.96387,-92.32621,-1
8986,10/01/12 09:35 PM,2012188879,"HIGHWAY 763 N-CO/BROWN SCHOOL RD E-CO",,7,39.0008,-92.3235,-1
5809,10/12/12 09:28 PM,2012195986,"2712 PARIS RD-CO",,1,38.97886,-92.2954,-1
2269,10/25/12 01:55 AM,2012203841,"600 WALNUT ST E-CO",,33,38.95248,-92.33047,-1
6864,10/08/12 07:27 PM,2012193365,"ASH ST W-CO/PERSHING RD-CO",,1,38.9562,-92.3575,-1
689,10/30/12 01:00 AM,2012207231,"PARIS RD-CO/HATHMAN PL-CO",,3,38.9665,-92.309,-1
2175,10/25/12 08:29 AM,2012204042,"EIGHTH ST S-CO/LOCUST ST-CO",,1,38.9495,-92.3287,-1
7399,10/06/12 07:07 PM,2012192192,"515 BROADWAY E-CO",,15,38.95183,-92.33118,-1
5365,10/14/12 12:11 AM,2012196885,"104 AUSTIN AV-CO",,17,38.96373,-92.33598,-1
546,10/30/12 04:29 PM,2012207561,"1400 FORUM BLVD-CO",,6,38.93596,-92.35924,-1
8293,10/03/12 11:47 PM,2012190286,"514 NOBLE CT-CO",,17,38.95895,-92.33805,-1
1100,10/28/12 07:18 AM,2012206258,"5129 CLARK LN-CO",101,15,38.96538,-92.25827,-1
4188,10/17/12 10:04 PM,2012199342,"812 KEENE ST N-CO",,62,38.959818,-92.287995,-1
79,10/31/12 11:47 PM,2012208623,"1901 BERNADETTE DR-CO","3B",10,38.9662,-92.36903,-1
3171,10/21/12 03:46 PM,2012201627,"509 PENNANT ST-CO",,10,38.96061,-92.35931,-1
6177,10/11/12 01:24 PM,2012195047,"WALNUT ST E-CO/TENTH ST N-CO",,24,38.9526,-92.3265,-1
284,10/31/12 09:45 AM,2012208164,"2527 PROVIDENCE RD S-CO","J",3,38.92129,-92.33952,-1
4596,10/16/12 04:07 PM,2012198450,"1300 FELLOWS PL-CO",,6,38.93373,-92.3241,-1
3326,10/20/12 09:54 PM,2012201265,"WOODLAND SPRINGS CT-CO/CLARK LN-CO",,1,38.9639,-92.2852,-1
3627,10/19/12 10:02 PM,2012200651,"PROVIDENCE RD N-CO/I70 E-CO",,7,38.9681,-92.3341,-1
8135,10/04/12 01:05 PM,2012190611,"PARK AV-CO/ORR ST-CO",,1,38.9545,-92.3251,-1
6342,10/10/12 08:42 PM,2012194680,"OAKLAND GRAVEL RD-CO/BLUE RIDGE RD-CO",,14,38.9855,-92.3025,2
8433,10/03/12 04:37 PM,2012189996,"STADIUM BLVD S-CO/ROLLINS RD-CO",,1,38.9466,-92.3715,-1
2364,10/24/12 08:07 PM,2012203589,"102 NINTH ST S-CO",,24,38.95027,-92.32739,-1
2982,10/22/12 02:32 PM,2012202076,"4412 DERBY RIDGE DR-CO",,17,38.99557,-92.31485,-1
621,10/30/12 11:18 AM,2012207408,"3801 OAKLAND GRAVEL RD-CO",,16,38.98838,-92.30269,-1
616,10/30/12 12:16 PM,2012207428,"800 DONNELLY AV-CO",,24,38.96067,-92.34893,-1
2571,10/24/12 01:21 AM,2012203074,"2201 OLD HIGHWAY 63 S-CO",,1,38.92435,-92.31055,-1
2246,10/25/12 03:25 AM,2012203897,"5308 TIPTREE CT-CO",,15,38.93422,-92.41472,-1
6548,10/10/12 01:54 AM,2012194225,"WEST BLVD N-CO/BROADWAY W-CO",,1,38.9521,-92.3529,-1
1084,10/28/12 08:08 AM,2012206287,"1407 ROLLING ROCK DR-CO",,15,38.92082,-92.31977,9
575,10/30/12 03:09 PM,2012207501,"1612 ANTHONY ST-CO",,42,38.94765,-92.31598,-1
7160,10/07/12 07:25 AM,2012192639,"600 WALNUT ST E-CO",,2,38.95248,-92.33047,-1
4547,10/16/12 05:43 PM,2012198509,"203 PENDLETON ST-CO",,17,38.95715,-92.33508,-1
3266,10/21/12 03:38 AM,2012201423,"101 FIFTH ST S-CO",,8,38.95045,-92.3321,-1
857,10/29/12 01:36 PM,2012206805,"TRIMBLE RD-CO/CONLEY RD-CO",,7,38.9489,-92.2942,-1
8581,10/03/12 02:18 AM,2012189727,"2709 BROADWAY E-CO",,6,38.94789,-92.29646,-1
7935,10/05/12 12:11 AM,2012191018,"FIFTH ST S-CO/ELM ST-CO",,1,38.9486,-92.332,-1
8529,10/03/12 07:41 AM,2012189822,"1602 COCOA CT-CO",,3,38.96767,-92.28001,-1
8037,10/04/12 06:07 PM,2012190791,"1411 COURT ST-CO",,25,38.95839,-92.31989,-1
329,10/31/12 04:13 AM,2012208042,"3201 CREASY SPRINGS RD-CO",,44,38.98605,-92.35176,-1
3363,10/20/12 06:58 PM,2012201185,"1104 PROVIDENCE RD N-CO",,1,38.96336,-92.33143,-1
3516,10/20/12 04:01 AM,2012200876,"500 COLLEGE AV S-CO",,8,38.94595,-92.32127,-1
6638,10/09/12 08:03 PM,2012193981,"1605 BROADWAY E-CO",300,17,38.95089,-92.31497,-1
8068,10/04/12 04:19 PM,2012190728,"412 ANN ST S-CO",,42,38.94713,-92.31412,-1
6583,10/09/12 11:15 PM,2012194127,"2200 NIFONG BLVD W-CO",,8,38.90907,-92.37404,-1
3293,10/21/12 01:07 AM,2012201350,"5001 KIRK HILL RD-CO",,15,38.959,-92.26168,-1
1188,10/28/12 04:10 AM,2012206135,"1121 BUSINESS LOOP 70 E-CO","A",3,38.96456,-92.32327,-1
3058,10/22/12 02:58 AM,2012201886,"900 VANDIVER DR-CO",137,24,38.97065,-92.32667,-1
113,10/31/12 09:54 PM,2012208555,"3911 SAVOY DR-CO",,16,38.96362,-92.39348,-1
5948,10/12/12 06:56 AM,2012195605,"2006 BROADWAY E-CO",1,3,38.94827,-92.30867,-1
3042,10/22/12 04:13 AM,2012201920,"DERBY RIDGE DR-CO/BOLD RULER CT-CO",,1,39,-92.3128,-1
311,10/31/12 05:25 AM,2012208082,"1702 SPIROS DR-CO",,3,38.96887,-92.26437,-1
6307,10/10/12 11:02 PM,2012194751,"LEMONE INDUSTRIAL BLVD-CO/NEW HAVEN RD-CO",,31,38.9128,-92.2919,-1
2560,10/24/12 02:05 AM,2012203102,"1 SMARR CT-CO",,17,38.95982,-92.31737,-1
1280,10/27/12 11:54 PM,2012205947,"126 TENTH ST N-CO",,17,38.95339,-92.32624,-1
3985,10/18/12 04:55 PM,2012199827,"BUSINESS LOOP 70 E-CO/GARTH AV N-CO",,7,38.9652,-92.3386,-1
59,11/01/12 01:02 AM,2012208668,"COLLEGE AV N-CO/HICKORY ST-CO",,1,38.9589,-92.3213,-1
1888,10/26/12 09:10 AM,2012204723,"3912 I70 DR SOUTHEAST-CO",,43,38.96024,-92.27835,-1
6466,10/10/12 01:33 PM,2012194424,"DERBY RIDGE DR-CO/AVATAR CT-CO",,1,38.9938,-92.3173,-1
5456,10/13/12 07:07 PM,2012196708,"4003 LAMAR CT-CO",,13,38.96472,-92.27723,-1
7326,10/06/12 11:28 PM,2012192343,"COLLEGE AV S-CO/ASHLAND RD-CO",,22,38.9389,-92.322,-1
5285,10/14/12 03:30 AM,2012197030,"200 PROVIDENCE RD N-CO",,1,38.9541,-92.33375,-1
5159,10/14/12 11:40 AM,2012197243,"2416 SANTA ROSA CT-CO",,42,38.91038,-92.30265,-1
426,10/30/12 10:20 PM,2012207821,"KELSEY DR-CO/IRMA DR-CO",,1,38.9755,-92.2519,-1
7992,10/04/12 08:48 PM,2012190908,"2616 SHEPARD BLVD-CO",,7,38.93709,-92.29695,-1
4738,10/16/12 01:53 AM,2012198151,"2005 LAFAYETTE CT-CO",,47,38.97182,-92.25621,6
5046,10/14/12 10:54 PM,2012197486,"4130 LENOIR ST-CO",109,18,38.90429,-92.28588,-1
7329,10/06/12 11:15 PM,2012192334,"PAQUIN ST-CO/COLLEGE AV S-CO",,1,38.9477,-92.322,-1
4318,10/17/12 12:14 PM,2012199029,"KELSEY DR-CO/IRMA DR-CO",,50,38.9755,-92.2519,-1
5318,10/14/12 02:10 AM,2012196969,"319 HICKAM DR W-BC",,17,38.89273,-92.3478,-1
4411,10/17/12 01:22 AM,2012198834,"WALLABY WY-CO/JACKAL DR-CO",,1,38.9932,-92.3407,-1
4332,10/17/12 06:43 AM,2012198977,"3406 RANGE LINE ST-CO","39B",10,38.98469,-92.32459,-1
2721,10/23/12 02:07 PM,2012202692,"159 ATKINS DR-CO",,3,,,-1
8407,10/03/12 05:40 PM,2012190045,"954 CONLEY RD-CO",,17,,,-1
5921,10/12/12 01:01 PM,2012195677,"33 BROADWAY E-CO",,1,38.95192,-92.33796,-1
8784,10/02/12 02:46 PM,2012189286,"212 NEBRASKA AV-CO",,6,38.96588,-92.33413,-1
7000,10/08/12 04:27 AM,2012193053,"LOCUST ST-CO/TENTH ST S-CO",,4,38.9495,-92.3266,-1
5200,10/14/12 06:44 AM,2012197159,"2402 PARIS RD-CO",,3,38.97346,-92.30178,-1
6051,10/12/12 12:09 AM,2012195396,"3211 CLARK LN-CO",,6,38.96443,-92.29003,2
7314,10/07/12 12:00 AM,2012192365,"BROADWAY W-CO/EDGEWOOD AV-CO",,1,38.9513,-92.3437,-1
858,10/29/12 01:29 PM,2012206800,"101 NIFONG BLVD E-CO",,3,38.9101,-92.33853,-1
8344,10/03/12 08:48 PM,2012190181,"709 WOLF TRAIL-CO",,9,38.95851,-92.26382,-1
3514,10/20/12 04:14 AM,2012200881,"2203 RANGE LINE ST-CO","2A",32,38.9748,-92.3273,-1
4467,10/16/12 10:07 PM,2012198733,"126 PROVIDENCE RD S-CO",,7,38.94991,-92.33378,-1
4643,10/16/12 02:05 PM,2012198346,"PROVIDENCE RD S-CO/ROLLINS ST-CO",,26,38.9426,-92.3335,-1
9136,10/01/12 12:51 PM,2012188556,"16 HITT ST-CO",1,16,38.95062,-92.3252,-1
6322,10/10/12 10:16 PM,2012194721,"310 PROVIDENCE RD N-CO",,3,38.95516,-92.33355,-1
8333,10/03/12 09:17 PM,2012190202,"23 WALNUT ST E-CO",,24,38.95302,-92.3368,-1
7420,10/06/12 05:32 PM,2012192140,"1609 ANDRETTI CIR-CO",,16,38.93126,-92.26166,-1
8223,10/04/12 04:17 AM,2012190453,"SYLVAN LN-CO/WHITE GATE DR-CO",,1,38.968,-92.3012,-1
1846,10/26/12 02:54 PM,2012204822,"PROVIDENCE RD S-CO/GREEN MEADOWS RD E-CO",,5,38.9163,-92.3347,5
3603,10/19/12 10:57 PM,2012200672,"CITY",,8,38.9525,-92.3305,-1
5303,10/14/12 02:53 AM,2012197001,"BROADWAY W-CO/CLINKSCALES RD-CO",,3,38.9531,-92.3623,-1
8788,10/02/12 02:37 PM,2012189284,"5000 KIRK HILL RD-CO",,10,38.95852,-92.26167,-1
9097,10/01/12 03:05 PM,2012188638,"1700 TIDE WATER DR-CO",,3,39.005,-92.3134,-1
8914,10/02/12 12:57 AM,2012189014,"1600 GLENOVER CT-CO",,15,38.96842,-92.28077,-1
167,10/31/12 06:34 PM,2012208417,"2100 BLK BERNADETTE DR-CO",,7,38.9655,-92.3723,-1
2680,10/23/12 06:03 PM,2012202801,"1407 ILLINOIS AV-CO",,17,38.96677,-92.33536,-1
8615,10/02/12 11:56 PM,2012189646,"1204 EIGHTH ST N-CO","B",17,38.96336,-92.32527,-1
6575,10/10/12 12:02 AM,2012194155,"4001 NORTH PHOENIX RD-CO",,18,38.97072,-92.27663,-1
7999,10/04/12 08:20 PM,2012190906,"2301 WORLEY ST W-CO",,34,38.9629,-92.37609,-1
1009,10/28/12 06:04 PM,2012206501,"604 PEAR TREE CIR-CO",,12,38.89933,-92.35125,9
6308,10/10/12 10:51 PM,2012194744,"1504 BROADWAY E-CO",219,17,38.95058,-92.31781,-1
1792,10/26/12 06:32 PM,2012204962,"100 BROADWAY W-CO",,24,38.95108,-92.33983,2
5642,10/13/12 06:12 AM,2012196358,"100 TENTH ST S-CO",,17,38.95019,-92.326,1
4662,10/16/12 01:05 PM,2012198319,"PROVIDENCE RD S-CO/ROLLINS ST-CO",,7,38.9426,-92.3335,-1
5850,10/12/12 06:32 PM,2012195851,"HIGHWAY 63 S SB-CO/GRINDSTONE PKWY-CO",,1,38.9129,-92.2938,-1
7441,10/06/12 04:00 PM,2012192105,"1401 SMILEY LN-CO",,10,38.99321,-92.31822,-1
2940,10/22/12 05:03 PM,2012202162,"BUSINESS LOOP 70 E-CO/COLLEGE AV N-CO",,1,38.964,-92.3212,-1
2066,10/25/12 06:24 PM,2012204286,"1000 KENNESAW RIDGE RD-CO",,22,38.98819,-92.32411,-1
4386,10/17/12 02:52 AM,2012198888,"RANGE LINE ST-CO/VANDIVER DR-CO",,40,38.971,-92.3257,-1
8098,10/04/12 03:07 PM,2012190682,"1313 LAKEVIEW AV-CO",,33,38.96561,-92.31993,2
37,11/01/12 02:16 AM,2012208722,"SNOWY OWL DR-CO/ARCTIC FOX DR-CO",,8,38.9905,-92.3349,-1
8546,10/03/12 04:49 AM,2012189792,"17 NINTH ST N-CO",,37,38.95217,-92.32775,2
7804,10/05/12 12:55 PM,2012191335,"1104 PROVIDENCE RD N-CO",,8,38.96336,-92.33143,-1
3141,10/21/12 06:31 PM,2012201686,"2801 NORTHLAND DR-CO",,17,38.97923,-92.31305,8
1940,10/26/12 04:12 AM,2012204612,"600 WALNUT ST E-CO",,33,38.95248,-92.33047,-1
480,10/30/12 07:54 PM,2012207708,"4303 PROVIDENCE RD S-CO",,17,38.90182741,-92.33708557,2
8543,10/03/12 05:37 AM,2012189797,"6111 PARIS RD-CO",,16,39.01605,-92.27405,3
1336,10/27/12 08:21 PM,2012205820,"5000 BLK SILVER MILL DR-CO",,17,39.005,-92.3319,-1
4999,10/15/12 03:57 AM,2012197595,"508 MIKEL ST-CO",,47,38.96416,-92.34527,-1
4252,10/17/12 04:54 PM,2012199188,"3900 CLARK LN-CO",194,18,38.96341,-92.27498,-1
3465,10/20/12 07:11 AM,2012200960,"TENTH ST N-CO/ROGERS ST-CO",,3,38.9566,-92.3263,-1
135,10/31/12 08:42 PM,2012208504,"2500 OLD HIGHWAY 63 S-CO",,17,38.92197,-92.30634,-1
1866,10/26/12 01:21 PM,2012204771,"CITY",,8,38.9525,-92.3305,-1
4551,10/16/12 05:35 PM,2012198523,"4901 ALPINE RIDGE DR-CO",,28,39.00276,-92.33496,-1
747,10/29/12 08:57 PM,2012207076,"CITY",,26,38.9525,-92.3305,2
5162,10/14/12 11:32 AM,2012197238,"3520 MARQUIS CT-CO",,42,38.9107,-92.3013,-1
4659,10/16/12 01:16 PM,2012198322,"I70 E-CO/HIGHWAY 63 CONNECTOR SB-CO",,14,38.9617,-92.2921,-1
7688,10/05/12 09:24 PM,2012191598,"HITT ST-CO/UNIVERSITY AV-CO",,1,38.9465,-92.3256,-1
5813,10/12/12 09:02 PM,2012195965,"600 WALNUT ST E-CO",,33,38.95248,-92.33047,-1
5960,10/12/12 06:21 AM,2012195583,"915 CHERRY ST-CO",,10,38.9506,-92.32686,-1
793,10/29/12 05:34 PM,2012207016,"403 DYSART ST-CO",,54,38.95933,-92.33237,-1
6605,10/09/12 09:49 PM,2012194071,"1986 OLD PLANK VILLAGE DR W-BC",,3,38.87409,-92.37092,-1
987,10/28/12 08:06 PM,2012206500,"2300 BERNADETTE DR-CO",604,17,38.96333,-92.37578,-1
3064,10/22/12 02:10 AM,2012201875,"5400 PARIS RD-CO",,7,39.00898,-92.27117,-1
7432,10/06/12 04:47 PM,2012192120,"2900 PARIS RD-CO","B",1,38.97944,-92.29337,-1
2466,10/24/12 02:04 PM,2012203343,"PROVIDENCE RD N-CO/BUSINESS LOOP 70 E-CO",,1,38.9647,-92.3339,-1
3638,10/19/12 09:37 PM,2012200648,"STADIUM BLVD N-CO/BERNADETTE DR-CO",,7,38.9653,-92.3712,-1
7375,10/06/12 08:19 PM,2012192235,"CITY",,8,38.9525,-92.3305,-1
2054,10/25/12 07:09 PM,2012204307,"900 PROVIDENCE RD S-CO",,5,38.94126,-92.33314,-1
5681,10/13/12 04:30 AM,2012196296,"1010 CLUB VILLAGE DR-CO","A",47,38.90951,-92.35514,-1
2403,10/24/12 05:42 PM,2012203489,"310 PROVIDENCE RD N-CO",,18,38.95516,-92.33355,-1
614,10/30/12 12:20 PM,2012207430,"CLARK LN-CO/HENDRIX DR-CO",,1,38.9659,-92.3035,-1
6313,10/10/12 10:44 PM,2012194809,"1005 CHERRY ST-CO","LOT",24,38.95083,-92.32578,-1
4440,10/16/12 11:42 PM,2012198772,"5508 IRMA DR-CO",,49,38.97455,-92.25166,-1
3588,10/19/12 11:44 PM,2012200709,"3001 BROADWAY W-CO",,34,38.95696,-92.38247,-1
4017,10/18/12 03:24 PM,2012199799,"1506 WILSON AV-CO",,42,38.94442,-92.31811,-1
5439,10/13/12 08:36 PM,2012196750,"1020 WALNUT ST E-CO",101,3,38.95238,-92.32568,-1
567,10/30/12 03:27 PM,2012207521,"2201 SMILEY LN-CO",,8,38.99535,-92.30553,-1
3115,10/21/12 08:52 PM,2012201740,"1010 I70 DR SOUTHWEST-CO",,16,38.96451,-92.35412,-1
6043,10/12/12 12:37 AM,2012195415,"1603 UNIVERSITY AV-CO",,5,38.94674,-92.31682,-1
6399,10/10/12 06:08 PM,2012194568,"RESEARCH PARK DR-CO/CARRIE FRANCKE DR-CO",,1,38.933816,-92.339321,-1
7363,10/06/12 08:56 PM,2012192267,"BERNADETTE DR-CO/WORLEY ST W-CO",,31,38.961,-92.369,-1
2356,10/24/12 08:37 PM,2012203615,"GRINDSTONE PKWY-CO/FALLING LEAF LN-CO",,7,38.9129,-92.2955,-1
4973,10/15/12 07:28 AM,2012197649,"1914 WAVERLY CT-CO",,4,38.90892,-92.31001,-1
7557,10/06/12 04:39 AM,2012191892,"304 NINTH ST S-CO",100,6,38.94826,-92.3273,3
3528,10/20/12 03:28 AM,2012200859,"4709 PIERRE ST-CO",,4,38.97574,-92.26547,-1
7749,10/05/12 05:18 PM,2012191447,"WILLIAM ST S-CO/WILSON AV-CO",,42,38.9447,-92.3172,-1
4734,10/16/12 02:13 AM,2012198161,"EIGHTH ST N-CO/ROGERS ST-CO",,1,38.9568,-92.3283,-1
1943,10/26/12 04:00 AM,2012204603,"2508 PARIS RD-CO","A",6,38.97563,-92.29864,-1
5771,10/12/12 11:14 PM,2012196071,"2101 BROADWAY W-CO",,3,38.9545,-92.37214,-1
8604,10/03/12 12:32 AM,2012189670,"2800 MULBERRY RD-CO","A",18,38.97484,-92.29602,2
8713,10/02/12 07:06 PM,2012189437,"1403 BUSINESS LOOP 70 E-CO",,32,38.9644,-92.31962,-1
6001,10/12/12 04:01 AM,2012195516,"STADIUM BLVD E-CO/PROVIDENCE RD S-CO",,1,38.9379,-92.3343,-1
5839,10/12/12 07:15 PM,2012195893,"101 FOURTH ST S-CO",,3,38.95013,-92.33339,-1
6782,10/09/12 02:43 AM,2012193611,"12 FOURTH AV-CO",,17,38.9611,-92.3377,-1
3846,10/19/12 02:06 AM,2012200147,"SWITZLER ST-CO/PROVIDENCE RD N-CO",,25,38.9563,-92.3342,-1
5309,10/14/12 02:41 AM,2012196992,"SNOWY OWL DR-CO/ARCTIC WOLF CT-CO",,8,38.9927,-92.3337,-1
1556,10/27/12 06:01 AM,2012205435,"29 TENTH ST S-CO",,59,38.95066,-92.32674,-1
1212,10/28/12 03:18 AM,2012206098,"2200 I70 DR SOUTHWEST-CO",602,10,38.96694,-92.37346,-1
7361,10/06/12 09:04 PM,2012192269,"BUTTONWOOD DR-CO/NIFONG BLVD E-CO",,3,38.9098,-92.3306,2
6839,10/08/12 09:18 PM,2012193441,"GARTH AV N-CO/BUSINESS LOOP 70 E-CO",,17,38.9652,-92.3386,-1
7241,10/07/12 03:21 AM,2012192497,"CHERRY ST-CO/TENTH ST S-CO",,12,38.9505,-92.3265,-1
3747,10/19/12 02:17 PM,2012200362,"1310 I70 W-CO",,14,38.9603,-92.2552,-1
2037,10/25/12 08:36 PM,2012204353,"600 WALNUT ST E-CO",,2,38.95248,-92.33047,2
8114,10/04/12 02:12 PM,2012190645,"1505 SYLVAN LN-CO",,16,38.96712,-92.30154,-1
4741,10/16/12 01:14 AM,2012198134,"3401 BROADWAY W-CO",,16,,,-1
4743,10/16/12 01:12 AM,2012198131,"813 GREEN MEADOWS RD E-CO",106,15,38.91549,-92.32801,-1
3225,10/21/12 06:34 AM,2012201500,"51 CONLEY RD-CO",,3,38.95045,-92.29421,-1
1693,10/26/12 11:55 PM,2012205176,"JACKSON ST-CO/BUSINESS LOOP 70 W-CO",,1,38.966,-92.3469,-1
7212,10/07/12 04:45 AM,2012192554,"1418 GREENSBORO DR-CO",,10,39.007,-92.31749,-1
5633,10/13/12 06:30 AM,2012196372,"SEVENTH ST N-CO/PARK AV-CO",,3,38.9546,-92.3296,-1
8611,10/03/12 12:16 AM,2012189654,"1210 PAQUIN ST-CO",,4,38.9475,-92.32261,-1
5351,10/14/12 12:46 AM,2012196914,"2300 BERNADETTE DR-CO",502,34,38.96388,-92.37571,-1
7810,10/05/12 12:29 PM,2012191326,"600 WALNUT ST E-CO",,33,38.95248,-92.33047,-1
2275,10/25/12 01:17 AM,2012203808,"COLLEGE AV S-CO/BROADWAY E-CO",,1,38.9514,-92.3219,-1
6883,10/08/12 05:49 PM,2012193314,"603 TALON RD-CO",102,38,38.95669,-92.25907,-1
5225,10/14/12 06:02 AM,2012197121,"SEVENTH ST N-CO/WALNUT ST E-CO",,1,38.9526,-92.3297,-1
3509,10/20/12 04:24 AM,2012200887,"CITY",,33,38.9525,-92.3305,-1
8282,10/04/12 12:21 AM,2012190313,"BROADWAY W-CO/CLINKSCALES RD-CO",,3,38.9531,-92.3623,-1
1407,10/27/12 04:54 PM,2012205692,"1120 WILKES BLVD-CO",,1,38.9598,-92.32322,-1
4904,10/15/12 04:08 PM,2012197781,"211 ANITA CT-CO",12,12,38.95396,-92.30821,-1
2755,10/23/12 06:36 AM,2012202592,"GARTH AV N-CO/LYNN ST-CO",,1,38.9592,-92.3388,-1
647,10/30/12 04:50 AM,2012207344,"4217 LANGHAM DR-CO",,18,38.9937,-92.31131,-1
663,10/30/12 02:30 AM,2012207285,"201 LONGFELLOW LN-CO",,17,38.95145,-92.36769,-1
3753,10/19/12 01:44 PM,2012200350,"4600 BETHEL ST-CO",,8,38.9,-92.3436,-1
770,10/29/12 07:10 PM,2012207085,"709 FOURTH ST N-CO",,5,38.96,-92.33306,-1
692,10/30/12 12:44 AM,2012207261,"2801 BROADWAY W-CO","R3",9,38.95625,-92.38035,-1
2419,10/24/12 04:47 PM,2012203453,"309 SANFORD AV-CO",,9,38.95646,-92.34521,-1
6923,10/08/12 03:29 PM,2012193270,"BROWN STATION RD-CO/ELM GROVE DR-CO",,12,38.9949,-92.2895,-1
6488,10/10/12 12:29 PM,2012194389,"SMILEY LN-CO/RANGE LINE ST-CO",,41,38.9931,-92.3238,-1
4870,10/15/12 06:12 PM,2012197861,"5310 ST CHARLES RD E-BC",,10,38.95702241,-92.25622819,-1
5982,10/12/12 05:28 AM,2012195554,"3500 CLARK LN-CO",,16,38.96346,-92.28559,-1
839,10/29/12 03:23 PM,2012206870,"2512 SPRUCE DR-CO",,32,38.98228,-92.30024,-1
2501,10/24/12 08:04 AM,2012203263,"NIFONG BLVD W-CO/WOODRAIL ON THE GREEN-CO",,1,38.9094,-92.3644,-1
3784,10/19/12 07:00 AM,2012199641,"800 VANDIVER DR-CO",,35,38.97074,-92.32714,-1
7835,10/05/12 07:26 AM,2012191265,"ROLLINS ST-CO/MISSOURI AV-CO",,1,38.9422,-92.3285,-1
7030,10/08/12 12:14 AM,2012192962,"3807 BLK CLYDESDALE DR-CO",,44,,,-1
8177,10/04/12 06:37 AM,2012190519,"2116 BERNADETTE DR-CO",,16,38.96494,-92.37177,-1
122,10/31/12 09:26 PM,2012208533,"1612 PROVIDENCE RD N-CO",,17,38.97039,-92.33199,-1
4266,10/17/12 03:20 PM,2012199127,"BUSINESS LOOP 70 E-CO/RANGE LINE ST-CO",,1,38.964,-92.3247,-1
8202,10/04/12 05:23 AM,2012190481,"100 NINTH ST S-CO",,6,38.95033,-92.32738,-1
5992,10/12/12 04:28 AM,2012195533,"205 BUSINESS LOOP 70 E-CO",,18,38.96512,-92.33493,-1
2781,10/23/12 03:38 AM,2012202528,"4405 CHERYL CT-CO",,17,38.93201,-92.4016,-1
2273,10/25/12 01:36 AM,2012203830,"310 HARTLEY CT-CO",,2,38.95584,-92.3158,-1
985,10/28/12 08:27 PM,2012206508,"212 OLD HIGHWAY 63 N-CO",,10,38.95421,-92.31094,-1
2570,10/24/12 01:29 AM,2012203084,"4411 CLARK LN-CO","B",15,38.96396,-92.27046,-1
2423,10/24/12 04:22 PM,2012203444,"1521 BODIE DR-CO",,38,39.00733,-92.31572,2
6982,10/08/12 07:06 AM,2012193106,"222 BROADWAY E-CO",,24,38.95102,-92.33445,2
3377,10/20/12 05:20 PM,2012201160,"2300 BERNADETTE DR-CO",1,34,38.96371,-92.37504,-1
8889,10/02/12 03:04 AM,2012189076,"8 BLK PENDLETON ST-CO",,40,,,-1
3369,10/20/12 06:07 PM,2012201228,"2221 PARKS EDGE PL-CO",,24,38.98702,-92.30404,-1
7492,10/06/12 08:26 AM,2012192001,"VANDIVER DR-CO/PARKER ST-CO",,1,38.9711,-92.3131,1
6524,10/10/12 04:48 AM,2012194297,"ST JOSEPH ST-CO/ASH ST E-CO",,42,38.9537,-92.3228,-1
3376,10/20/12 05:21 PM,2012201148,"1900 BUSINESS LOOP 70 E-CO",,1,38.96291,-92.30945,-1
3633,10/19/12 09:44 PM,2012200618,"4130 LENOIR ST-CO",108,17,38.90438,-92.28588,-1
3299,10/21/12 12:33 AM,2012201337,"2116 PARIS RD-CO",,1,38.96962,-92.30517,-1
939,10/29/12 12:49 AM,2012206624,"1710 KITTY HAWK DR-CO",3,30,38.97616,-92.3128,4
4035,10/18/12 02:18 PM,2012199739,"HIGHLAND DR-CO/BROADWAY W-CO",,7,38.9541,-92.3735,-1
7642,10/06/12 12:18 AM,2012191706,"1306 CREASY SPRINGS RD-CO",,16,38.96726,-92.35206,-1
3778,10/19/12 08:20 AM,2012200309,"1221 WALNUT ST E-CO",305,4,38.95268,-92.322,-1
4309,10/17/12 12:47 PM,2012199056,"1700 FORUM BLVD-CO",1005,17,38.93145,-92.35961,-1
1583,10/27/12 04:57 AM,2012205377,"51 CONLEY RD-CO",,8,38.95045,-92.29421,-1
8622,10/02/12 11:36 PM,2012189633,"CITY",,9,38.9525,-92.3305,-1
6654,10/09/12 07:03 PM,2012193939,"CITY",,8,38.9525,-92.3305,7
2006,10/25/12 10:17 PM,2012204426,"2301 MAGUIRE BLVD-CO",,17,38.92352,-92.28837,-1
4979,10/15/12 05:47 AM,2012197634,"1412 RANGE LINE ST-CO",,18,38.96612,-92.32394,-1
7602,10/06/12 03:04 AM,2012191811,"915 PORT WY-CO",,8,38.95813,-92.25254,-1
5919,10/12/12 01:06 PM,2012195681,"4303 PROVIDENCE RD S-CO",,8,38.90182741,-92.33708557,-1
9144,10/01/12 11:54 AM,2012188544,"STADIUM BLVD N-CO/WORLEY ST W-CO",,7,38.9612,-92.3713,-1
4692,10/16/12 06:17 AM,2012198247,"PROVIDENCE RD N-CO/SWITZLER ST-CO",,1,38.9563,-92.3342,-1
7107,10/07/12 04:56 PM,2012192778,"WASHINGTON AV-CO/WILKES BLVD-CO",,1,38.9608,-92.3315,-1
401,10/30/12 11:44 PM,2012207873,"1404 AVATAR CT-CO",,32,38.99364,-92.31801,-1
7081,10/07/12 07:14 PM,2012192843,"122 NINTH ST S-CO",,2,38.9498,-92.32737,2
